rna	cds	GeneID	Name	gene_name	description	protein_id	protein_family._internal	protein_copy_number	FPKM	kdp	hl	beta	beta.var
12546	11103	GeneID:100766302,Genbank:XP_003502407.1	XP_003502407.1	Atp5i	ATP synthase subunit e%2C mitochondrial	XP_003502407.1	188	497229.957763785	670146	0.0123489942821769	56.1298486922415	0.026371195881108	0
12552	11109	GeneID:100766883,Genbank:XP_003502409.1	XP_003502409.1	Gak	cyclin-G-associated kinase isoform X1	XP_003502409.1	189	12944.4746054712	5.8359	0.0239708828440043	28.9162141031997	0.0379930844429354	2.59151281421288e-11
12578	11134	GeneID:100773706,Genbank:XP_003502428.1	XP_003502428.1	Ppp3r1	calcineurin subunit B type 1	XP_003502428.1	191	6838.60360528346	73.3197	0.0332039436710317	20.8754474295977	0.0472261452699628	9.33586750942117e-11
12580	11136	GeneID:100774000,Genbank:XP_003502429.1	XP_003502429.1	Wdr92	WD repeat-containing protein 92 isoform X1	XP_003502429.1	192	33315.5638085025	18.8897	0.0232779251287253	29.7770173555801	0.0373001267276564	2.75092903264242e-10
12595	11141	GeneID:100751562,Genbank:XP_007641191.1	XP_007641191.1	Edc3	enhancer of mRNA-decapping protein 3	XP_007641191.1	193	42091.9021109791	7.11672	0.0215164117953964	32.2148129135663	0.0355386133943275	8.31318967655072e-12
12601	11148	GeneID:100752133,Genbank:XP_003502438.1	XP_003502438.1	Ubl7	ubiquitin-like protein 7	XP_003502438.1	195	51683.0644993132	47.6044	0.0341139290537264	20.3185971181537	0.0481361306526575	4.16227979200463e-12
12611	11158	GeneID:100757598,Genbank:XP_007641204.1	XP_007641204.1	Pml	protein PML isoform X1	XP_007641204.1	196	20632.1274684889	5.72708	0.0261006412276481	26.556710791676	0.0401228428265792	1.43658529569569e-11
12622	11169	GeneID:100754397,Genbank:XP_003502444.2	XP_003502444.2	Cd276	CD276 antigen isoform X1	XP_003502444.2	197	7496.5250774066	23.1879	0.0320311170692115	21.6398066624471	0.0460533186681426	3.37672629603619e-09
12623	11170	GeneID:100758174,Genbank:XP_003502456.1	XP_003502456.1	Nptn	neuroplastin isoform X1	XP_003502456.1	199	27007.9930641041	112777	0.00472574854140029	146.674579590424	0.0187479501403314	1.58926770041049e-10
12626	11173	GeneID:100759045,Genbank:XP_007641218.1	XP_007641218.1	Neo1	neogenin isoform X1	XP_007641218.1	200	22432.5793873455	26.9328	0.0541515108690541	12.8001448054898	0.0681737124679852	3.82828128334431e-11
12627	11174	GeneID:100754978,Genbank:XP_003502445.1	XP_003502445.1	Adpgk	ADP-dependent glucokinase isoform X1	XP_003502445.1	201	74024.8005794557	13.0482	0.0163851253311224	42.3034408680023	0.0304073269300536	3.40386986248561e-11
12652	11199	GeneID:100760872,Genbank:XP_003502466.1	XP_003502466.1	Krr1	KRR1 small subunit processome component homolog	XP_003502466.1	203	31925.5258771353	45.0792	0.0241439975543219	28.708882155924	0.038166199153253	1.68440586389509e-08
12680	11225	GeneID:100772641,Genbank:XP_003502493.1	XP_003502493.1	Mrpl40	39S ribosomal protein L40%2C mitochondrial	XP_003502493.1	205	28622.0420314389	52.8006	0.0203205214783487	34.1106984532108	0.0343427230772798	3.67337729742611e-09
12682	11227	GeneID:100773227,Genbank:XP_003502495.1	XP_003502495.1	Ufd1l	ubiquitin fusion degradation protein 1 homolog isoform X2	XP_003502495.1	206	173154.785621414	44.4499	0.0271720469497725	25.5095680439986	0.0411942485487036	5.77463234838224e-11
12691	11235	GeneID:100770343,Genbank:XP_007641274.1	XP_007641274.1	Txnrd2	thioredoxin reductase 2%2C mitochondrial isoform X1	XP_007641274.1	207	35608.8637913652	18.4623	0.011163751884609	62.0890886616318	0.0251859534835401	1.32570793853761e-10
12695	11238	GeneID:100770626,Genbank:XP_007641255.1	XP_007641255.1	Comt	catechol O-methyltransferase	XP_007641255.1	208	478820.744598996	13.3116	0.0129013269765948	53.7268128943197	0.0269235285755259	5.4832541316179e-12
12700	11242	GeneID:100774094,Genbank:XP_007641257.1	XP_007641257.1	Tango2	transport and Golgi organization protein 2 homolog isoform X1	XP_007641257.1	209	132137.506697842	4.10025	0.0299052619144135	23.1781009824853	0.0439274635133446	4.18442588721576e-10
12710	11249	GeneID:100774876,Genbank:XP_003502501.1	XP_003502501.1	Trmt2a	tRNA (uracil-5-)-methyltransferase homolog A isoform X1	XP_003502501.1	210	89945.25346322	25.8357	0.0214655026144517	32.2912159575188	0.0354877042133828	1.56468112476247e-12
12712	11250	GeneID:100770912,Genbank:XP_003502487.2	XP_003502487.2	Ranbp1	ran-specific GTPase-activating protein	XP_003502487.2	211	758547.845551747	383185	0.00797292494737555	86.9376276755382	0.0219951265463067	5.96291231478556e-11
12719	11257	GeneID:100751442,Genbank:XP_007641265.1	XP_007641265.1	Slc25a1	tricarboxylate transport protein%2C mitochondrial isoform X1	XP_007641265.1	212	230788.364022169	115529	0.0177671818617265	39.0127813152575	0.0317893834606576	6.04673118767907e-14
12721	11259	GeneID:100751728,Genbank:XP_003502506.1	XP_003502506.1	Dgcr14	protein DGCR14	XP_003502506.1	213	1293.80396117733	14.4643	0.122315092600282	5.66689822019843	0.136337294199213	0.000689866404964327
12727	11265	GeneID:100752906,Genbank:XP_003502510.1	XP_003502510.1	Klhl22	kelch-like protein 22	XP_003502510.1	214	28452.2878472432	32.7354	0.0625050845381516	11.0894527330311	0.0765272861370827	1.12714074484018e-11
12729	11267	GeneID:100756434,Genbank:XP_003502517.1	XP_003502517.1	Cse1l	exportin-2	XP_003502517.1	215	3048880.9669755	154357	0.0118914034985521	58.2897704753136	0.0259136050974832	2.09730334246122e-15
12730	11268	GeneID:100758464,Genbank:XP_007641280.1	XP_007641280.1	Stau1	double-stranded RNA-binding protein Staufen homolog 1 isoform X2	XP_007641280.1	216	62662.2303827883	30.2611	0.0360313450204577	19.2373384942026	0.0500535466193889	2.3942293794129e-09
12733	11271	GeneID:100758755,Genbank:XP_003502525.2	XP_003502525.2	Ddx27	probable ATP-dependent RNA helicase DDX27 isoform X1	XP_003502525.2	218	97924.8352257228	56.0961	0.0388697113786961	17.8325785289944	0.0528919129776272	4.62914836173053e-13
12734	11272	GeneID:100756734,Genbank:XP_003502518.2	XP_003502518.2	Znfx1	NFX1-type zinc finger-containing protein 1 isoform X2	XP_003502518.2	219	1276.82478122919	2.79266	0.0576611249854963	12.0210485094471	0.0716833265844274	2.44755542173294e-11
12746	11282	GeneID:103159460,Genbank:XP_007641291.1	XP_007641291.1	Ube2v1	ubiquitin-conjugating enzyme E2 variant 1 isoform X1	XP_007641291.1	220	672011.481947152	104823	0.0150524051681582	46.0489319026721	0.0290746067670893	4.48925250151781e-12
12748	11284	GeneID:100761071,Genbank:XP_007641287.1	XP_007641287.1	Ptpn1	tyrosine-protein phosphatase non-receptor type 1	XP_007641287.1	221	58281.5800304345	26339	0.0205104586543387	33.7948162077458	0.0345326602532698	3.22693763747612e-10
12752	11287	GeneID:100757883,Genbank:XP_003502522.1	XP_003502522.1	Adnp	activity-dependent neuroprotector homeobox protein	XP_003502522.1	222	17962.2025542491	19.9373	0.0387577584117785	17.8840884758004	0.0527799600107096	9.5093683718404e-11
12758	11294	GeneID:100764161,Genbank:XP_007641298.1	XP_007641298.1	Fam98a	protein FAM98A isoform X1	XP_007641298.1	223	63655.6473603753	33.4844	0.0159602745940459	43.4295272600467	0.029982476192977	1.20784366417393e-12
12760	11296	GeneID:100764759,Genbank:XP_007641299.1	XP_007641299.1	Ltbp1	latent-transforming growth factor beta-binding protein 1 isoform X1	XP_007641299.1	224	4885.47156958653	45.4451	0.290049565317536	2.38975424700641	0.304071766916468	2.06481734707789e-06
12761	11297	GeneID:100762808,Genbank:XP_003502535.1	XP_003502535.1	Ttc27	tetratricopeptide repeat protein 27 isoform X2	XP_003502535.1	225	68345.0109032951	20.2351	0.0201028316709821	34.4800768321851	0.0341250332699132	2.97918750920002e-11
12763	11299	GeneID:100689237,Genbank:XP_007641300.1	XP_007641300.1	Birc6	baculoviral IAP repeat-containing protein 6 isoform X1	XP_007641300.1	226	51084.5465747593	8.22612	0.0227144838507855	30.5156474218531	0.0367366854497166	2.04207459120651e-13
12768	11304	GeneID:100763394,Genbank:XP_003502537.1	XP_003502537.1	Dpy30	protein dpy-30 homolog	XP_003502537.1	228	72316.7011489602	213734	0.0237053727883417	29.2400877534748	0.0377275743872728	3.20458082980439e-10
12769	11305	GeneID:100766217,Genbank:XP_007641302.1	XP_007641302.1	Memo1	protein MEMO1 isoform X1	XP_007641302.1	229	268087.237103682	29.2358	0.0147723735801033	46.9218556382526	0.0287945751790344	2.50744329488411e-11
12775	11308	GeneID:100766798,Genbank:XP_003502548.2	XP_003502548.2	LOC100766798	fas apoptotic inhibitory molecule 1 isoform X1	XP_003502548.2	230	3474.55578571208	25.8583	0.0247925871936247	27.9578397827793	0.0388147887925558	5.87810414524312e-05
12790	11326	GeneID:100768239,Genbank:XP_003502553.1	XP_003502553.1	Armc8	armadillo repeat-containing protein 8 isoform X1	XP_003502553.1	231	24537.1321782304	7.49515	0.0225084894051692	30.7949222216912	0.0365306910041003	7.92285496947157e-10
12806	11338	GeneID:100769675,Genbank:XP_003502557.1	XP_003502557.1	Nck1	cytoplasmic protein NCK1	XP_003502557.1	232	9649.71680729161	15.2694	0.0359454268857357	19.2833203167496	0.0499676284846668	4.12556823406828e-06
12809	11341	GeneID:100754399,Genbank:XP_003502585.1	XP_003502585.1	Ctnna1	catenin alpha-1	XP_003502585.1	233	99935.8880311461	136687	0.23861444485347	2.90488357058852	0.252636646452401	2.20622010917811e-09
12812	11344	GeneID:100755265,Genbank:XP_003502587.1	XP_003502587.1	Etf1	eukaryotic peptide chain release factor subunit 1 isoform X2	XP_003502587.1	234	1284938.44941213	124251	0.0121634202745581	56.9862065861346	0.0261856218734892	1.08916167485512e-14
12872	11402	GeneID:100762133,Genbank:XP_003502601.1	XP_003502601.1	Tpgs1	tubulin polyglutamylase complex subunit 1 isoform X1	XP_003502601.1	237	10378.9933832818	22.6583	0.0530346339029391	13.0697080294455	0.0670568355018702	1.16235205250594e-09
12875	11405	GeneID:100689246,Genbank:XP_007641430.1	XP_007641430.1	Bsg	basigin isoform X1	XP_007641430.1	238	862934.738767328	453.59	0.0142242254766937	48.7300473193188	0.0282464270756248	2.10668792329164e-09
12882	11412	GeneID:100751852,Genbank:XP_003502649.1	XP_003502649.1	Palm	paralemmin-1 isoform X1	XP_003502649.1	240	16710.0928166308	43.9245	0.0226295927871705	30.6301216764676	0.0366517943861016	3.12222692787198e-09
12890	11420	GeneID:100763586,Genbank:XP_003502606.1	XP_003502606.1	Med16	mediator of RNA polymerase II transcription subunit 16 isoform X1	XP_003502606.1	241	2717.67427096199	20.0807	0.143089776433279	4.84414189355556	0.15711197803221	0.000635061765925922
12895	11425	GeneID:100753331,Genbank:XP_003502653.1	XP_003502653.1	Wdr18	WD repeat-containing protein 18 isoform X1	XP_003502653.1	242	15976.8123275683	58.4217	0.0122569814521378	56.5512139564387	0.0262791830510689	5.66502013877125e-10
12898	11428	GeneID:100754225,Genbank:XP_007641439.1	XP_007641439.1	Cnn2	calponin-2 isoform X1	XP_007641439.1	243	372268.574293088	244881	0.0354858509504391	19.5330578806754	0.0495080525493702	9.53365015568492e-12
12909	11438	GeneID:100754513,Genbank:XP_007641373.1	XP_007641373.1	Polr2e	DNA-directed RNA polymerases I%2C II%2C and III subunit RPABC1 isoform X2	XP_007641373.1	244	83515.2473799212	311336	0.0340904920183116	20.3325660476717	0.0481126936172427	1.9803221217509e-13
12920	11450	GeneID:100766108,Genbank:XP_003502614.1	XP_003502614.1	Atp5d	ATP synthase subunit delta%2C mitochondrial	XP_003502614.1	246	169546.52357198	325729	0.0387413012974533	17.8916855486605	0.0527635028963844	2.5934012789758e-09
12922	11452	GeneID:100689075,Genbank:NP_001231002.1	NP_001231002.1	Cirbp	cold-inducible RNA-binding protein	NP_001231002.1	247	68496.1187269503	75.9274	0.0273643485527187	25.3303008191321	0.0413865501516498	1.26279536517799e-10
12931	11459	GeneID:100766693,Genbank:XP_007641384.1	XP_007641384.1	Ndufs7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7%2C mitochondrial	XP_007641384.1	248	23221.6008316565	140983	0.0208443720476378	33.2534450534573	0.0348665736465689	2.27870930105141e-09
12946	11472	GeneID:100757698,Genbank:XP_007641387.1	XP_007641387.1	Mbd3	methyl-CpG-binding domain protein 3	XP_007641387.1	250	117037.794922561	154652	0.0177933868875802	38.9553256465054	0.0318155884865113	2.26074263532009e-10
12973	11498	GeneID:100770056,Genbank:XP_003502628.1	XP_003502628.1	Mob3a	MOB kinase activator 3A	XP_003502628.1	252	2471.92244039631	14.7232	0.0732807220234047	9.45879300068256	0.0873029236223359	1.3422042218475e-05
12979	11503	GeneID:100770344,Genbank:XP_003502629.1	XP_003502629.1	Ap3d1	AP-3 complex subunit delta-1 isoform X1	XP_003502629.1	253	45308.6800294249	45.9229	0.0223695268237211	30.98622451973	0.0363917284226522	4.87445580283947e-11
12984	11508	GeneID:100771292,Genbank:XP_007641417.1	XP_007641417.1	Sf3a2	splicing factor 3A subunit 2 isoform X1	XP_007641417.1	254	38642.1309418398	45.7979	0.0146206700120892	47.4087151947765	0.0286428716110203	1.26417334103868e-09
12994	11518	GeneID:100772252,Genbank:XP_003502637.1	XP_003502637.1	Lsm7	U6 snRNA-associated Sm-like protein LSm7 isoform X1	XP_003502637.1	255	15189.6829540797	131.92	0.0183035795772391	37.8694876395592	0.0323257811761702	2.06442439175138e-05
13007	11531	GeneID:100763771,Genbank:XP_003502686.1	XP_003502686.1	LOC100763771	uncharacterized protein LOC100763771 isoform X1	XP_003502686.1	256	286.516792999014	224645	0.0352214452508309	19.6796916090089	0.049243646849762	4.12137126324728e-06
13013	11537	GeneID:100764653,Genbank:XP_007641459.1	XP_007641459.1	LOC100764653	interferon-induced GTP-binding protein Mx1-like	XP_007641459.1	257	15186.1897641047	1.49508	0.01515488224907	45.7375497326931	0.0291770838480011	2.26363514331888e-09
13020	11543	GeneID:100774471,Genbank:XP_007641469.1	XP_007641469.1	Slc6a9	sodium- and chloride-dependent glycine transporter 1 isoform X1	XP_007641469.1	258	4508.55561306365	9.46765	0.0414525638905658	16.7214549717562	0.055474765489497	3.50747683783738e-09
13027	11550	GeneID:100689365,Genbank:NP_001233722.1	NP_001233722.1	Dph2	diphthamide biosynthesis protein 2	NP_001233722.1	259	62075.0120546623	12.9986	0.0143820544384559	48.1952827759122	0.028404256037387	1.67220376753937e-09
13028	11551	GeneID:100754981,Genbank:XP_003502737.1	XP_003502737.1	Ipo13	importin-13	XP_003502737.1	260	8384.69479295803	26.6288	0.0230352241386244	30.090750425897	0.0370574257375555	6.8045360824193e-12
13037	11559	GeneID:100774763,Genbank:XP_007641476.1	XP_007641476.1	Hyi	putative hydroxypyruvate isomerase	XP_007641476.1	261	391715.339813712	120425	0.0174262901469308	39.7759462694374	0.0314484917458619	5.06438398436187e-11
13041	11561	GeneID:100767178,Genbank:XP_003502696.1	XP_003502696.1	Med8	mediator of RNA polymerase II transcription subunit 8	XP_003502696.1	262	4566.7903334371	42226	0.0343898422286877	20.1555789628406	0.0484120438276189	1.1847682718398e-06
13042	11564	GeneID:100767465,Genbank:XP_003502697.2	XP_003502697.2	Elovl1	elongation of very long chain fatty acids protein 1 isoform X1	XP_003502697.2	263	33788.712783709	53.3797	0.020546561328235	33.7354348246792	0.0345687629271661	3.3237605728815e-10
13047	11567	GeneID:100767761,Genbank:XP_003502698.1	XP_003502698.1	Cdc20	cell division cycle protein 20 homolog	XP_003502698.1	264	5292.10619947594	102826	0.130172822294301	5.32482255775976	0.144195023893232	7.2078847467143e-09
13057	11577	GeneID:100769390,Genbank:XP_003502704.1	XP_003502704.1	Ebna1bp2	probable rRNA-processing protein EBP2	XP_003502704.1	266	127666.382362492	105077	0.0308666870635728	22.4561573171861	0.0448888886625039	1.44875272846939e-09
13089	11609	GeneID:100756637,Genbank:XP_003502743.1	XP_003502743.1	Ddx1	ATP-dependent RNA helicase DDX1	XP_003502743.1	268	632289.627687857	87298	0.0120313014204092	57.6119869612885	0.0260535030193403	1.65926933264627e-12
13099	11618	GeneID:100761162,Genbank:XP_007641505.1	XP_007641505.1	Dcps	m7GpppX diphosphatase	XP_007641505.1	270	632784.304067659	66.3385	0.0120998157392	57.2857633124398	0.0261220173381311	7.58451362789068e-13
13107	11625	GeneID:100758562,Genbank:XP_003502749.1	XP_003502749.1	Srpr	signal recognition particle receptor subunit alpha	XP_003502749.1	271	105296.373536185	60.1711	0.021840754401831	31.7364120216396	0.0358629560007621	1.11303344711757e-11
13108	11626	GeneID:100761453,Genbank:XP_003502757.1	XP_003502757.1	Fam118b	protein FAM118B	XP_003502757.1	272	5248.68760935733	13.1777	0.0232684792726365	29.7891053574386	0.0372906808715676	9.07088170582495e-08
13110	11628	GeneID:100758848,Genbank:XP_003502750.1	XP_003502750.1	Rpusd4	RNA pseudouridylate synthase domain-containing protein 4	XP_003502750.1	273	4193.97568209083	16.7936	0.0413903789233311	16.7465773107293	0.0554125805222622	7.66921593820634e-06
13140	11651	GeneID:100768240,Genbank:XP_003502775.1	XP_003502775.1	Chac2	cation transport regulator-like protein 2	XP_003502775.1	275	7823.84652485715	24.8259	0.0290537809885895	23.8573829971448	0.0430759825875206	4.84479782045344e-08
13148	11661	GeneID:100750396,Genbank:XP_007641532.1	XP_007641532.1	Pxk	PX domain-containing protein kinase-like protein isoform X1	XP_007641532.1	276	6167.03466397976	17.4272	0.0507304103832522	13.6633466065707	0.0647526119821833	7.63922421501707e-06
13150	11662	GeneID:100769100,Genbank:XP_003502777.2	XP_003502777.2	Rpp14	ribonuclease P protein subunit p14 isoform X1	XP_003502777.2	277	20876.4845534897	29.8496	0.0158567754868111	43.7129970804261	0.0298789770857422	3.38160290563181e-11
13161	11673	GeneID:100769967,Genbank:XP_003502784.1	XP_003502784.1	Flnb	filamin-B isoform X3	XP_003502784.1	280	1161095.7561635	7.07221	0.0173440567986062	39.9645358988704	0.0313662583975373	1.42768673822937e-16
13178	11687	GeneID:100771293,Genbank:XP_003502786.1	XP_003502786.1	Nde1	nuclear distribution protein nudE homolog 1 isoform X4	XP_003502786.1	281	46172.268042232	12.6595	0.0552068440358668	12.5554574376616	0.0692290456347979	3.38645692534944e-12
13189	11695	GeneID:100772549,Genbank:XP_003502791.1	XP_003502791.1	Pdxdc1	pyridoxal-dependent decarboxylase domain-containing protein 1 isoform X1	XP_003502791.1	282	216469.43816848	23.2716	0.0191783591941418	36.1421523887025	0.0332005607930729	4.06867411600008e-13
13194	11700	GeneID:100772842,Genbank:XP_003502792.1	XP_003502792.1	Ntan1	protein N-terminal asparagine amidohydrolase isoform X1	XP_003502792.1	283	63442.5943636561	120225	0.0202027274085634	34.3095843715704	0.0342249290074945	9.36165675665043e-11
13196	11702	GeneID:100751853,Genbank:XP_003502805.1	XP_003502805.1	Fdx1	adrenodoxin%2C mitochondrial isoform X1	XP_003502805.1	284	58534.8402537824	77.5846	0.0326364973609825	21.2384059751649	0.0466586989599136	1.4550203665205e-11
13198	11703	GeneID:100752135,Genbank:XP_003502806.1	XP_003502806.1	Rdx	radixin	XP_003502806.1	285	203638.295110014	88.9571	0.0158790268698308	43.6517417749877	0.0299012284687619	1.16089143364542e-11
13201	11706	GeneID:100752733,Genbank:XP_003502808.1	XP_003502808.1	Ddx10	probable ATP-dependent RNA helicase DDX10 isoform X1	XP_003502808.1	286	49075.5597383113	29.2718	0.0498962361888814	13.8917728771374	0.0639184377878125	9.98181006458802e-12
13236	11738	GeneID:100756249,Genbank:XP_003502819.1	XP_003502819.1	LOC100756249	probable ergosterol biosynthetic protein 28	XP_003502819.1	289	23105.1204994608	36.9419	0.0122790786269293	56.4494455666894	0.0263012802258604	0
