tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
rna16014	-	-	gene11660	Mbnl1	-	NW_003614060.1:141616-285688	4985	0	0	0	0.00976702	OK
rna16018	-	-	gene11660	Mbnl1	-	NW_003614060.1:168952-285688	5853	0	0	0	0.008265	OK
rna16016	-	-	gene11660	Mbnl1	-	NW_003614060.1:168952-285688	5889	0	0	0	0.00821262	OK
rna16017	-	-	gene11660	Mbnl1	-	NW_003614060.1:168952-285688	5948	0	0	0	0.00812819	OK
rna16020	-	-	gene11660	Mbnl1	-	NW_003614060.1:168952-285688	5843	0	0	0	0.00827967	OK
rna16015	-	-	gene11660	Mbnl1	-	NW_003614060.1:168952-285688	5984	0	0	0	0.00807752	OK
rna16019	-	-	gene11660	Mbnl1	-	NW_003614060.1:168952-285688	5879	0	0	0	0.0082271	OK
rna16024	-	-	gene11660	Mbnl1	-	NW_003614060.1:168953-285688	5798	282.19	34.699	32.9882	36.4099	OK
rna16027	-	-	gene11660	Mbnl1	-	NW_003614060.1:168953-285688	5693	0	0	0	0.00850612	OK
rna16021	-	-	gene11660	Mbnl1	-	NW_003614060.1:168953-285688	5747	0	0	0	0.00842319	OK
rna16023	-	-	gene11660	Mbnl1	-	NW_003614060.1:168953-285688	5893	0	0	0	0.00820684	OK
rna16026	-	-	gene11660	Mbnl1	-	NW_003614060.1:168953-285688	5788	0	0	0	0.00836129	OK
rna16029	-	-	gene11660	Mbnl1	-	NW_003614060.1:168953-285688	5836	315.43	38.7862	36.8903	40.6822	OK
rna16022	-	-	gene11660	Mbnl1	-	NW_003614060.1:168953-285688	5929	0	0	0	0.00815519	OK
rna16025	-	-	gene11660	Mbnl1	-	NW_003614060.1:168953-285688	5824	0	0	0	0.00830768	OK
rna16028	-	-	gene11660	Mbnl1	-	NW_003614060.1:168953-285688	5872	0	0	0	0.00823727	OK
rna16031	-	-	gene11660	Mbnl1	-	NW_003614060.1:168954-285147	5240	177.307	21.8022	20.5939	23.0105	OK
rna16030	-	-	gene11660	Mbnl1	-	NW_003614060.1:168954-285147	5276	0	0	0	0.00920612	OK
rna16032	-	-	gene11660	Mbnl1	-	NW_003614060.1:170504-285688	5367	0	0	0	0.00904371	OK
rna16785	-	-	gene12212	LOC100757327	-	NW_003614098.1:1042830-1131693	1307	0	0	0	0	OK
rna16784	-	-	gene12212	LOC100757327	-	NW_003614098.1:1042830-1131697	2147	0	0	0	0	OK
rna16783	-	-	gene12212	LOC100757327	-	NW_003614098.1:1042830-1132157	1598	0	0	0	0	OK
rna16786	-	-	gene12213	Gpr128	-	NW_003614098.1:1143366-1187628	2352	0	0	0	0	OK
rna16787	-	-	gene12214	LOC103164046	-	NW_003614098.1:1197365-1202021	1057	34.5298	6.07696	5.24789	6.90604	OK
gene12215	-	-	gene12215	LOC100759910	-	NW_003614099.1:299511-300446	935	43.7329	5.71678	4.84823	6.58533	OK
rna16796	-	-	gene12216	LOC103164047	-	NW_003614099.1:492512-495648	1258	0	0	0	0	OK
rna16795	-	-	gene12216	LOC103164047	-	NW_003614099.1:492512-515621	551	0	0	0	0	OK
rna16794	-	-	gene12216	LOC103164047	-	NW_003614099.1:492512-528449	323	0	0	0	0	OK
rna16793	-	-	gene12216	LOC103164047	-	NW_003614099.1:492512-559787	478	0	0	0	0	OK
rna16792	-	-	gene12216	LOC103164047	-	NW_003614099.1:492512-568191	331	0	0	0	0	OK
rna16791	-	-	gene12216	LOC103164047	-	NW_003614099.1:492512-574888	289	0	0	0	0	OK
rna16790	-	-	gene12216	LOC103164047	-	NW_003614099.1:492512-594840	211	0	0	0	0	OK
rna16789	-	-	gene12216	LOC103164047	-	NW_003614099.1:492512-654061	1363	0	0	0	0	OK
rna16788	-	-	gene12216	LOC103164047	-	NW_003614099.1:492512-654061	1496	0	0	0	0	OK
rna16797	-	-	gene12217	LOC103164048	-	NW_003614099.1:665042-733300	262	0	0	0	0	OK
rna16798	-	-	gene12218	LOC103164049	-	NW_003614099.1:758853-793712	872	0	0	0	0	OK
rna16799	-	-	gene12219	Setbp1	-	NW_003614099.1:795956-1079041	3651	0	0	0	0	OK
rna16800	-	-	gene12220	Nrxn1	-	NW_003614100.1:314977-1055081	3252	0	0	0	0	OK
rna16778	-	-	gene12204	Tomm70a	-	NW_003614098.1:803265-822702	1842	1838.2	224.301	220.673	227.929	OK
rna16801	-	-	gene12222	Lsm5	-	NW_003614101.1:258422-260447	432	1026.38	150.718	142.823	158.613	OK
rna16771	-	-	gene12198	Col8a1	-	NW_003614098.1:224954-351223	5590	21.344	2.6286	2.34384	2.91335	OK
rna16770	-	-	gene12198	Col8a1	-	NW_003614098.1:224954-351223	5744	19.6936	2.42534	2.15434	2.69634	OK
gene12221	-	-	gene12221	LOC100763972	-	NW_003614101.1:181413-181824	411	10400.1	1303.44	1278.71	1328.17	OK
rna16804	-	-	gene12224	Kbtbd2	-	NW_003614101.1:334781-350319	3354	235.28	28.1952	27.2807	29.1098	OK
rna16809	-	-	gene12227	LOC100764566	-	NW_003614101.1:535105-536020	915	0	0	0	0	OK
rna16810	-	-	gene12228	LOC100769206	-	NW_003614101.1:565303-566215	912	0	0	0	0	OK
rna16811	-	-	gene12229	LOC100764863	-	NW_003614101.1:579461-580379	918	0	0	0	0	OK
rna16812	-	-	gene12230	LOC100765150	-	NW_003614101.1:593689-594607	918	0	0	0	0	OK
rna16813	-	-	gene12231	LOC100761945	-	NW_003614101.1:616701-617613	912	0	0	0	0	OK
rna16814	-	-	gene12232	LOC100765439	-	NW_003614101.1:670645-671563	918	0	0	0	0	OK
rna16815	-	-	gene12233	LOC100762234	-	NW_003614101.1:689817-690738	921	0	0	0	0	OK
gene12234	-	-	gene12234	LOC100765728	-	NW_003614101.1:718783-719693	910	0	0	0	0	OK
rna16816	-	-	gene12235	LOC100766019	-	NW_003614101.1:738848-739766	918	0	0	0	0	OK
rna16817	-	-	gene12236	LOC100762529	-	NW_003614101.1:755006-755924	918	0	0	0	0	OK
gene12237	-	-	gene12237	LOC100766314	-	NW_003614101.1:786451-788075	698	0	0	0	0	OK
rna16818	-	-	gene12238	LOC100766607	-	NW_003614101.1:808058-808964	906	0	0	0	0	OK
rna16819	-	-	gene12239	LOC100762816	-	NW_003614101.1:835248-836157	909	0	0	0	0	OK
rna16820	-	-	gene12240	LOC100766897	-	NW_003614101.1:868374-872481	1002	0	0	0	0	OK
rna16821	-	-	gene12242	LOC103163179	-	NW_003614101.1:881656-882763	856	3.58902	0.432441	0.181824	0.683058	OK
gene12241	-	-	gene12241	LOC100767189	-	NW_003614101.1:874836-876304	1468	0.962476	0.111137	0.020394	0.20188	OK
rna16822	-	-	gene12243	Vopp1	-	NW_003614101.1:896041-952984	2278	15.6192	1.87117	1.58007	2.16227	OK
rna16824	-	-	gene12245	Pyurf	-	NW_003614101.1:1014443-1016254	782	521.008	64.0033	60.7695	67.2371	OK
rna16823	-	-	gene12244	Lancl2	-	NW_003614101.1:960792-1006035	3747	96.7523	11.6748	11.1199	12.2296	OK
rna16808	-	-	gene12226	Nt5c3a	-	NW_003614101.1:456599-468942	1588	0	0	0	0.0338225	OK
rna16807	-	-	gene12226	Nt5c3a	-	NW_003614101.1:456599-473151	1478	449.75	55.5349	52.4675	58.6022	OK
rna16806	-	-	gene12226	Nt5c3a	-	NW_003614101.1:456599-476873	1520	0	0	0	0.0355765	OK
gene12248	-	-	gene12248	LOC100770920	-	NW_003614102.1:117140-119429	247	0	0	0	0	OK
rna16805	-	-	gene12225	Fkbp9	-	NW_003614101.1:402274-452401	2965	1206.82	147.248	144.98	149.516	OK
rna16803	-	-	gene12223	Avl9	-	NW_003614101.1:268276-313793	6786	18.837	2.28268	2.02607	2.5393	OK
rna16802	-	-	gene12223	Avl9	-	NW_003614101.1:268276-313793	6921	46.2347	5.60276	5.20789	5.99762	OK
rna16517	-	-	gene12012	Wiz	-	NW_003614083.1:641844-662927	7622	0	0	0	0.00629275	OK
rna16516	-	-	gene12012	Wiz	-	NW_003614083.1:641844-669359	7595	0	0	0	0.00631575	OK
rna16515	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670270	7675	0	0	0	0.00624808	OK
rna16507	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670657	5145	47.0396	5.7098	5.19782	6.22179	OK
rna16508	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670657	5706	101.498	12.3201	11.5789	13.0613	OK
rna16510	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670657	7335	0	0	0	0.00654618	OK
rna16509	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670657	5779	0	0	0	0.0083748	OK
rna16511	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670657	7725	0	0	0	0.00620652	OK
rna16512	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670657	7506	0	0	0	0.00639278	OK
rna16514	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670657	7896	0	0	0	0.00606845	OK
rna16513	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670657	7809	0	0	0	0.00613792	OK
rna16506	-	-	gene12012	Wiz	-	NW_003614083.1:641844-670662	7688	0	0	0	0.00623722	OK
gene12254	-	-	gene12254	LOC100771492	-	NW_003614102.1:667162-672514	1255	0	0	0	0	OK
rna16840	-	-	gene12255	LOC100771784	-	NW_003614102.1:685515-703521	1629	0	0	0	0	OK
gene12256	-	-	gene12256	LOC100772068	-	NW_003614102.1:704827-706353	763	0	0	0	0	OK
rna16841	-	-	gene12257	LOC100772858	-	NW_003614102.1:716287-726452	1578	0	0	0	0	OK
gene12258	-	-	gene12258	LOC100773146	-	NW_003614102.1:744985-778006	2602	0	0	0	0	OK
rna16842	-	-	gene12259	LOC100773431	-	NW_003614102.1:777841-791947	1323	0	0	0	0	OK
rna16830	-	-	gene12249	Fyn	-	NW_003614102.1:152464-320811	2793	0	0	0	0.0180515	OK
rna16831	-	-	gene12249	Fyn	-	NW_003614102.1:152470-320811	2699	100.396	12.8647	11.9303	13.7991	OK
rna16832	-	-	gene12249	Fyn	-	NW_003614102.1:152470-320811	2690	41.7067	5.34429	4.75154	5.93704	OK
rna16833	-	-	gene12249	Fyn	-	NW_003614102.1:152483-320811	2616	0	0	0	0.0193788	OK
gene12250	-	-	gene12250	LOC100770354	-	NW_003614102.1:181727-183122	1363	0	0	0	0	OK
gene12260	-	-	gene12260	LOC100769491	-	NW_003614102.1:799724-800189	465	100.398	14.7396	12.4306	17.0485	OK
rna16843	-	-	gene12261	Slc16a10	-	NW_003614102.1:867304-907596	1527	0	0	0	0	OK
rna16834	-	-	gene12251	Traf3ip2	-	NW_003614102.1:363580-409918	2624	128.226	15.471	14.4626	16.4795	OK
rna16835	-	-	gene12251	Traf3ip2	-	NW_003614102.1:363588-411672	3549	0	0	0	0.0139659	OK
rna16836	-	-	gene12251	Traf3ip2	-	NW_003614102.1:375070-411672	3947	0	0	0	0.012479	OK
rna16839	-	-	gene12253	Kiaa1919	-	NW_003614102.1:638248-644904	2855	16.1354	1.9621	1.61085	2.31335	OK
rna16838	-	-	gene12253	Kiaa1919	-	NW_003614102.1:638248-648997	2838	33.0038	4.01333	3.54458	4.48209	OK
rna16837	-	-	gene12252	Rev3l	-	NW_003614102.1:498556-630545	10353	68.6815	8.27985	8.00389	8.5558	OK
rna16825	-	-	gene12246	Herc6	-	NW_003614101.1:1033079-1093010	3199	7.55456	0.92204	0.74623	1.09785	OK
rna16826	-	-	gene12247	Ppm1k	-	NW_003614101.1:1092972-1162973	5384	0	0	0	0.009014	OK
rna16828	-	-	gene12247	Ppm1k	-	NW_003614101.1:1141377-1162973	5762	0	0	0	0.00840043	OK
rna16827	-	-	gene12247	Ppm1k	-	NW_003614101.1:1141377-1162973	5786	0	0	0	0.00836429	OK
rna16829	-	-	gene12247	Ppm1k	-	NW_003614101.1:1141378-1162973	5599	9.88447	1.20641	1.05208	1.36074	OK
rna16845	-	-	gene12263	Rpf2	-	NW_003614102.1:1025736-1048153	1177	548.954	67.4751	64.9253	70.025	OK
rna16847	-	-	gene12264	Gtf3c6	-	NW_003614102.1:1055290-1065470	818	109.014	14.0866	12.0449	16.1282	OK
rna16846	-	-	gene12264	Gtf3c6	-	NW_003614102.1:1055290-1065472	817	562.98	72.7471	68.0536	77.4405	OK
rna16855	-	-	gene12269	Trnae-cuc	-	NW_003614104.1:806447-806518	71	0	0	0	0	OK
rna16856	-	-	gene12270	Tcea3	-	NW_003614105.1:9915-39910	1089	0	0	0	0	OK
rna16849	-	-	gene12266	Astn2	-	NW_003614103.1:418697-1171353	3054	0	0	0	0	OK
rna16850	-	-	gene12267	Trim32	-	NW_003614103.1:987162-998572	3130	58.9267	7.17811	6.69337	7.66284	OK
rna16848	-	-	gene12265	Amd1	-	NW_003614102.1:1098750-1114262	2924	260.674	36.1394	35.0218	37.2571	OK
rna16860	-	-	gene12273	Id3	-	NW_003614105.1:149913-151477	965	353.996	43.0256	40.7053	45.3458	OK
rna16859	-	-	gene12272	E2f2	-	NW_003614105.1:102516-124765	4114	100.636	12.3635	11.82	12.907	OK
rna16844	-	-	gene12262	LOC100769775	-	NW_003614102.1:920375-921011	636	25637.7	3145.62	3119.18	3172.05	OK
rna16857	-	-	gene12271	Asap3	-	NW_003614105.1:48930-90718	3962	0	0	0	0.0124291	OK
rna16858	-	-	gene12271	Asap3	-	NW_003614105.1:48930-90718	3986	29.7255	3.63713	3.29913	3.97513	OK
rna16864	-	-	gene12277	LOC103164050	-	NW_003614105.1:318995-321311	393	552.941	80.7637	74.395	87.1325	OK
gene12279	-	-	gene12279	LOC103164051	-	NW_003614105.1:328329-329956	542	0	0	0	0	OK
rna16863	-	-	gene12276	Pithd1	-	NW_003614105.1:304436-316405	1329	1033.27	127.654	124.353	130.955	OK
rna16862	-	-	gene12275	Tceb3	-	NW_003614105.1:277902-294550	2697	1276.88	156.949	154.486	159.412	OK
rna16868	-	-	gene12280	Hmgcl	-	NW_003614105.1:330191-345014	1358	398.839	51.0234	48.9881	53.0586	OK
rna16867	-	-	gene12278	LOC100759306	-	NW_003614105.1:322972-326917	2227	5.72609	0.726448	0.499979	0.952918	OK
rna16866	-	-	gene12278	LOC100759306	-	NW_003614105.1:322972-327203	1648	0	0	0	0.0324125	OK
rna16865	-	-	gene12278	LOC100759306	-	NW_003614105.1:322972-327293	1440	70.6508	8.96321	8.02898	9.89744	OK
rna16861	-	-	gene12274	Rpl11	-	NW_003614105.1:244805-248525	611	37905.3	4751.22	4717.75	4784.69	OK
rna16870	-	-	gene12282	Cnr2	-	NW_003614105.1:372026-373125	1099	1.13451	0.131001	0.0138302	0.248173	OK
rna16871	-	-	gene12283	Pnrc2	-	NW_003614105.1:408317-411589	1945	994.143	120.033	117.445	122.621	OK
rna16876	-	-	gene12287	Ifnlr1	-	NW_003614105.1:553920-611916	1644	0	0	0	0	OK
rna16872	-	-	gene12284	Srsf10	-	NW_003614105.1:415380-426941	731	902.892	122.282	117.608	126.956	OK
rna16877	-	-	gene12288	Grhl3	-	NW_003614105.1:688742-708502	2361	0	0	0	0	OK
rna16878	-	-	gene12289	Stpg1	-	NW_003614105.1:714005-753155	1188	0	0	0	0	OK
rna16883	-	-	gene12292	Rcan3	-	NW_003614105.1:821376-831537	1678	0	0	0	0.0317507	OK
rna16884	-	-	gene12292	Rcan3	-	NW_003614105.1:821377-831537	1849	65.0721	8.02025	7.26189	8.7786	OK
rna16885	-	-	gene12293	Ncmap	-	NW_003614105.1:869866-885536	814	0	0	0	0	OK
rna16873	-	-	gene12285	Myom3	-	NW_003614105.1:459142-505236	5366	44.011	5.30969	4.99913	5.62025	OK
rna16869	-	-	gene12281	Fuca1	-	NW_003614105.1:353012-368451	1965	4080.13	493.059	487.896	498.222	OK
gene12295	-	-	gene12295	LOC100753939	-	NW_003614105.1:994814-995078	264	2.77841	0.320822	0	0.962466	OK
rna16879	-	-	gene12290	Nipal3	-	NW_003614105.1:753400-788630	1653	0	0	0	0.0282213	OK
rna16881	-	-	gene12290	Nipal3	-	NW_003614105.1:753401-788710	1484	0	0	0	0.0314351	OK
rna16880	-	-	gene12290	Nipal3	-	NW_003614105.1:753401-795577	5374	0.0391075	0.00451573	0	0.0172881	OK
rna16882	-	-	gene12291	LOC103160660	-	NW_003614105.1:787126-788422	694	0	0	0	0	OK
rna16874	-	-	gene12286	Il22ra1	-	NW_003614105.1:512304-536995	3797	0	0	0	0.0130007	OK
rna16875	-	-	gene12286	Il22ra1	-	NW_003614105.1:512304-536995	4109	46.3162	5.7531	5.30958	6.19661	OK
rna16888	-	-	gene12297	Runx3	-	NW_003614105.1:1077267-1100275	1404	0	0	0	0	OK
gene12298	-	-	gene12298	LOC100758856	-	NW_003614105.1:1163319-1169424	1520	0	0	0	0	OK
rna16889	-	-	gene12299	Mc4r	-	NW_003614106.1:54825-55824	999	0	0	0	0	OK
rna16886	-	-	gene12294	Srrm1	-	NW_003614105.1:902286-935569	3955	404.431	51.2602	50.1113	52.4091	OK
rna16890	-	-	gene12300	LOC100760008	-	NW_003614106.1:114000-114801	801	1712.84	222.319	216.37	228.268	OK
rna16893	-	-	gene12303	Mppe1	-	NW_003614106.1:357723-376029	1573	88.5665	11.079	10.0879	12.07	OK
rna16894	-	-	gene12303	Mppe1	-	NW_003614106.1:357932-372479	1176	0	0	0	0.0482291	OK
rna16895	-	-	gene12304	Impa2	-	NW_003614106.1:426147-444524	1334	229.586	30.1186	28.5342	31.7031	OK
rna16896	-	-	gene12305	Cidea	-	NW_003614106.1:452493-483250	918	0.427211	0.0657731	0	0.15892	OK
rna16887	-	-	gene12296	Clic4	-	NW_003614105.1:1014001-1044592	4056	622.853	77.4817	76.0887	78.8748	OK
rna16891	-	-	gene12301	Gnal	-	NW_003614106.1:270005-357581	3537	1.21385	0.154179	0.0884369	0.219921	OK
rna16892	-	-	gene12302	Chmp1b	-	NW_003614106.1:335727-337734	2007	136.82	16.3692	15.4453	17.2931	OK
rna16897	-	-	gene12306	Tubb6	-	NW_003614106.1:498374-509254	1192	2005.82	273.825	268.647	279.002	OK
rna16899	-	-	gene12308	Slmo1	-	NW_003614106.1:544228-568688	511	72.8819	12.3862	10.345	14.4275	OK
rna16900	-	-	gene12310	LOC103164053	-	NW_003614106.1:568685-569923	258	171.805	29.1981	22.6805	35.7156	OK
gene12309	-	-	gene12309	LOC103163088	-	NW_003614106.1:565274-574638	1106	2.92671	0.389938	0.186725	0.593151	OK
rna16898	-	-	gene12307	Afg3l2	-	NW_003614106.1:510311-541758	2581	455.022	57.4899	55.9779	59.0019	OK
rna16904	-	-	gene12313	Psmg2	-	NW_003614106.1:730021-739807	973	0	0	0	0.0610397	OK
rna16905	-	-	gene12313	Psmg2	-	NW_003614106.1:730024-739807	1091	347.946	45.6318	42.7222	48.5414	OK
rna16906	-	-	gene12314	Ptpn2	-	NW_003614106.1:745440-796278	1413	465.809	57.5446	55.4331	59.656	OK
gene12315	-	-	gene12315	LOC103163091	-	NW_003614106.1:770078-771843	691	14.6592	2.56321	1.85724	3.26919	OK
rna16907	-	-	gene12316	Nnt	-	NW_003614106.1:843072-889816	2119	171.811	21.0629	20.0475	22.0783	OK
rna16912	-	-	gene12319	LOC100764864	-	NW_003614106.1:961555-969631	1150	12.8765	1.56118	1.15892	1.96344	OK
rna16901	-	-	gene12311	Spire1	-	NW_003614106.1:581438-639639	4764	196.646	25.1618	24.4416	25.882	OK
rna16913	-	-	gene12320	Ccl28	-	NW_003614106.1:1013772-1021241	345	0	0	0	0	OK
rna16914	-	-	gene12321	LOC100761946	-	NW_003614106.1:1029190-1046715	536	54.8636	6.75742	5.36825	8.14659	OK
rna16903	-	-	gene12312	Cep76	-	NW_003614106.1:704633-729145	3190	60.4731	7.56566	6.98332	8.148	OK
rna16902	-	-	gene12312	Cep76	-	NW_003614106.1:704633-729146	3005	0	0	0	0.0166829	OK
rna16910	-	-	gene12318	LOC100761661	-	NW_003614106.1:938491-958974	2342	14.6483	1.79178	1.46303	2.12052	OK
rna16911	-	-	gene12318	LOC100761661	-	NW_003614106.1:938504-958974	2406	5.73884	0.701972	0.4698	0.934144	OK
rna16851	-	-	gene12268	Robo2	-	NW_003614104.1:166151-650823	9230	0	0	0	0.00517109	OK
rna16853	-	-	gene12268	Robo2	-	NW_003614104.1:166151-650823	9503	7.2507	0.913348	0.795103	1.03159	OK
rna16854	-	-	gene12268	Robo2	-	NW_003614104.1:166151-650823	9413	2.92343	0.368255	0.283296	0.453215	OK
rna16852	-	-	gene12268	Robo2	-	NW_003614104.1:166151-650823	9494	2.38787	0.300793	0.225293	0.376293	OK
rna16908	-	-	gene12317	Paip1	-	NW_003614106.1:906769-933550	2361	40.3052	4.93452	4.2647	5.60434	OK
rna16909	-	-	gene12317	Paip1	-	NW_003614106.1:907523-933550	2346	197.33	24.1589	22.6554	25.6625	OK
rna16917	-	-	gene12323	Nim1k	-	NW_003614106.1:1070622-1087443	2881	3.93077	0.471341	0.341567	0.601115	OK
rna16927	-	-	gene12331	Rab36	-	NW_003614107.1:939764-956011	3229	0	0	0	0	OK
rna16922	-	-	gene12325	LOC103164054	-	NW_003614107.1:27287-91563	270	0	0	0	0	OK
gene12326	-	-	gene12326	LOC100765440	-	NW_003614107.1:80257-80509	252	0	0	0	0	OK
rna16923	-	-	gene12327	Pcdh15	-	NW_003614107.1:264433-667612	7641	0	0	0	0	OK
rna16924	-	-	gene12328	LOC103164055	-	NW_003614107.1:649920-651547	1627	0	0	0	0	OK
rna16925	-	-	gene12329	Rtdr1	-	NW_003614107.1:861187-935038	1023	0	0	0	0	OK
rna16926	-	-	gene12330	Gnaz	-	NW_003614107.1:893121-918806	1691	0	0	0	0	OK
rna16932	-	-	gene12335	LOC100754601	-	NW_003614108.1:20859-21807	948	0	0	0	0	OK
rna16931	-	-	gene12334	LOC100754315	-	NW_003614108.1:11857-12796	939	0	0	0	0	OK
rna16933	-	-	gene12336	Tmem8b	-	NW_003614108.1:27704-50491	3226	4.16567	0.541135	0.409833	0.672437	OK
rna16935	-	-	gene12338	Hint2	-	NW_003614108.1:63432-65605	583	152.219	20.4863	18.2025	22.7702	OK
rna16936	-	-	gene12339	Spag8	-	NW_003614108.1:66338-68753	806	1.35286	0.273375	0.066723	0.480028	OK
rna16934	-	-	gene12337	Fam221b	-	NW_003614108.1:51439-61476	2897	0.338138	0.043383	0.00458006	0.0821859	OK
rna16928	-	-	gene12332	Bcr	-	NW_003614107.1:959776-1082108	5127	106.067	13.132	12.6329	13.6311	OK
rna16937	-	-	gene12340	Npr2	-	NW_003614108.1:68897-87343	3051	41.463	5.12084	4.70704	5.53464	OK
rna16943	-	-	gene12346	Tpm2	-	NW_003614108.1:185317-193541	845	171.77	25.1853	23.2495	27.121	OK
rna16929	-	-	gene12333	LOC100768534	-	NW_003614107.1:1112469-1170222	3196	0	0	0	0.0156163	OK
rna16930	-	-	gene12333	LOC100768534	-	NW_003614107.1:1121733-1170222	3173	195.959	24.1648	22.8349	25.4948	OK
rna16944	-	-	gene12347	Ca9	-	NW_003614108.1:194688-200949	1996	12.4831	1.52693	1.2446	1.80926	OK
rna16945	-	-	gene12348	Arhgef39	-	NW_003614108.1:209314-214227	1558	0.748563	0.103724	0.0190336	0.188413	OK
rna16946	-	-	gene12349	Ccdc107	-	NW_003614108.1:215096-218124	635	83.7005	10.6124	9.06803	12.1568	OK
rna16947	-	-	gene12350	Sit1	-	NW_003614108.1:224111-225090	563	0	0	0	0	OK
rna16952	-	-	gene12352	Tesk1	-	NW_003614108.1:258617-262310	1860	140.265	19.2108	18.1616	20.26	OK
rna16953	-	-	gene12353	Fam166b	-	NW_003614108.1:283604-285806	1048	0	0	0	0	OK
rna16951	-	-	gene12351	Cd72	-	NW_003614108.1:250551-258541	1447	2.36543	0.301391	0.144083	0.458698	OK
rna16950	-	-	gene12351	Cd72	-	NW_003614108.1:250551-258541	1465	0	0	0	0.0371341	OK
rna16948	-	-	gene12351	Cd72	-	NW_003614108.1:250551-258541	1480	0	0	0	0.0366959	OK
rna16949	-	-	gene12351	Cd72	-	NW_003614108.1:250551-258541	1254	0	0	0	0.0446301	OK
rna16955	-	-	gene12355	LOC100774392	-	NW_003614108.1:336405-399725	3558	0	0	0	0	OK
rna16938	-	-	gene12341	Msmp	-	NW_003614108.1:124040-125280	424	0	0	0	0.21394	OK
rna16940	-	-	gene12343	Gba2	-	NW_003614108.1:129355-142699	3082	19.6049	2.6248	2.31039	2.9392	OK
rna16939	-	-	gene12342	Rgp1	-	NW_003614108.1:125237-129372	1463	41.0218	5.49221	4.8074	6.17701	OK
rna16941	-	-	gene12344	Creb3	-	NW_003614108.1:142627-147711	1427	56.8205	7.60741	6.77461	8.44022	OK
rna16957	-	-	gene12358	Fam214b	-	NW_003614108.1:681447-685914	2904	6.48288	0.943292	0.76259	1.12399	OK
rna16954	-	-	gene12354	Rusc2	-	NW_003614108.1:285825-304259	5253	51.1663	6.71412	6.36067	7.06757	OK
rna16956	-	-	gene12356	Unc13b	-	NW_003614108.1:445903-633739	5703	0.0367657	0.00424532	0	0.012736	OK
gene12357	-	-	gene12357	LOC103161404	-	NW_003614108.1:561085-567449	985	0.858742	0.180288	0.0330835	0.327493	OK
rna16962	-	-	gene12361	Fancg	-	NW_003614108.1:713605-721910	2002	21.0183	2.87455	2.48238	3.26672	OK
rna16958	-	-	gene12359	Stoml2	-	NW_003614108.1:687932-691979	1269	378.974	47.2106	45.1724	49.2489	OK
rna16961	-	-	gene12360	Pigo	-	NW_003614108.1:696421-703224	2354	7.94655	0.97582	0.705618	1.24602	OK
rna16960	-	-	gene12360	Pigo	-	NW_003614108.1:696421-704865	3341	12.4468	1.52844	1.27745	1.77943	OK
rna16959	-	-	gene12360	Pigo	-	NW_003614108.1:696421-704866	2937	0	0	0	0.0170988	OK
rna16921	-	-	gene12324	Znf131	-	NW_003614106.1:1120788-1132736	2817	0	0	0	0.0178854	OK
rna16920	-	-	gene12324	Znf131	-	NW_003614106.1:1120788-1138201	2869	0	0	0	0.0175358	OK
rna16919	-	-	gene12324	Znf131	-	NW_003614106.1:1120788-1148596	3200	0	0	0	0.0155954	OK
rna16918	-	-	gene12324	Znf131	-	NW_003614106.1:1120788-1148596	3098	198.856	24.2674	22.9254	25.6093	OK
rna16966	-	-	gene12365	Kiaa1045	-	NW_003614108.1:780031-786208	1203	0	0	0	0	OK
rna16967	-	-	gene12366	LOC100750780	-	NW_003614108.1:854848-884764	5376	0	0	0	0	OK
gene12367	-	-	gene12367	LOC100751366	-	NW_003614108.1:952530-957446	1222	0	0	0	0	OK
rna16968	-	-	gene12368	LOC100751656	-	NW_003614108.1:960777-967043	3849	0	0	0	0	OK
rna16965	-	-	gene12364	Dnajb5	-	NW_003614108.1:760300-769232	3232	4.20937	0.586352	0.451038	0.721666	OK
rna16969	-	-	gene12369	Ccl21	-	NW_003614108.1:982218-982878	408	0	0	0	0	OK
rna16964	-	-	gene12363	LOC100769690	-	NW_003614108.1:749585-753517	3537	0.121385	0.0140163	0	0.033866	OK
rna16970	-	-	gene12370	Ccl19	-	NW_003614108.1:1004618-1006118	354	0	0	0	0	OK
rna16971	-	-	gene12371	Ccl27	-	NW_003614108.1:1023224-1025500	987	8.88697	1.34869	0.937748	1.75963	OK
rna16972	-	-	gene12371	Ccl27	-	NW_003614108.1:1023915-1025500	1273	0	0	0	0.0438333	OK
rna16973	-	-	gene12372	Il11ra	-	NW_003614108.1:1025502-1033239	1683	47.6884	6.26531	5.63562	6.895	OK
rna16974	-	-	gene12373	Galt	-	NW_003614108.1:1037046-1046524	1256	63.2419	9.22079	8.31444	10.1271	OK
