tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
rna17208	-	-	gene12502	Wdr13	-	NW_003614122.1:817257-827515	3720	0	0	0	0.0718842	OK
rna17207	-	-	gene12502	Wdr13	-	NW_003614122.1:817257-828559	5061	2.42123	3.03712	2.32004	3.7542	OK
rna17206	-	-	gene12502	Wdr13	-	NW_003614122.1:817257-828560	4799	0	0	0	0.0558336	OK
rna17265	-	-	gene12532	Elmsan1	-	NW_003614123.1:705345-770241	6372	5.90925	7.41238	6.61078	8.21398	OK
rna17272	-	-	gene12534	LOC103164058	-	NW_003614123.1:855649-856537	666	0	0	0	0	OK
rna17236	-	-	gene12514	Rbm25	-	NW_003614123.1:200212-243352	4287	9.86638	12.3761	10.8449	13.9072	OK
rna17237	-	-	gene12514	Rbm25	-	NW_003614123.1:200310-243352	4373	0	0	0	0.0546679	OK
rna17238	-	-	gene12514	Rbm25	-	NW_003614123.1:200375-243352	4190	0	0	0	0.0569268	OK
rna17239	-	-	gene12514	Rbm25	-	NW_003614123.1:200398-243352	4219	9.88258	12.3964	10.8582	13.9346	OK
rna17278	-	-	gene12536	Fam161b	-	NW_003614123.1:892460-902442	2088	4.27844	5.36675	4.17615	6.55734	OK
rna17277	-	-	gene12536	Fam161b	-	NW_003614123.1:892460-902442	1827	0	0	0	0.140055	OK
rna17279	-	-	gene12537	Coq6	-	NW_003614123.1:902627-915080	1557	10.7077	13.4314	11.0836	15.7791	OK
rna17246	-	-	gene12517	Numb	-	NW_003614123.1:354497-435070	3355	0	0	0	0.0826568	OK
rna17243	-	-	gene12517	Numb	-	NW_003614123.1:354497-435076	3413	5.87488	7.36926	5.99409	8.74443	OK
rna17244	-	-	gene12517	Numb	-	NW_003614123.1:354497-435076	3446	6.96434	8.73585	7.20564	10.2661	OK
rna17245	-	-	gene12517	Numb	-	NW_003614123.1:354497-435076	3593	2.33176	2.92489	1.98593	3.86385	OK
gene12518	-	-	gene12518	LOC100772270	-	NW_003614123.1:414690-415439	749	0.179838	0.225583	0	0.676748	OK
rna17275	-	-	gene12535	Znf410	-	NW_003614123.1:861617-876350	1410	0	0	0	0.190363	OK
rna17274	-	-	gene12535	Znf410	-	NW_003614123.1:861617-882584	1850	0	0	0	0.134336	OK
rna17273	-	-	gene12535	Znf410	-	NW_003614123.1:861617-889458	2283	2.83273	3.55328	2.29385	4.81271	OK
rna17276	-	-	gene12535	Znf410	-	NW_003614123.1:861618-889458	2297	13.6306	17.0978	14.8624	19.3332	OK
rna17283	-	-	gene12539	Ccdc176	-	NW_003614123.1:952813-978041	2636	3.21932	4.03821	3.20403	4.87239	OK
rna17284	-	-	gene12540	LOC100751742	-	NW_003614123.1:961757-963224	1467	4.74348	5.95007	4.36194	7.5382	OK
rna17282	-	-	gene12538	Entpd5	-	NW_003614123.1:919320-949896	1820	17.5715	22.0412	19.1096	24.9727	OK
rna17281	-	-	gene12538	Entpd5	-	NW_003614123.1:919320-952222	1991	0	0	0	0.12752	OK
rna17280	-	-	gene12538	Entpd5	-	NW_003614123.1:919320-952222	1970	4.67822	5.86821	4.18223	7.5542	OK
rna17285	-	-	gene12541	Aldh6a1	-	NW_003614123.1:978483-1000247	2338	8.89207	11.1539	9.53809	12.7698	OK
rna17292	-	-	gene12543	Vsx2	-	NW_003614123.1:1118417-1142042	1086	0	0	0	0	OK
rna17293	-	-	gene12544	Pbk	-	NW_003614124.1:2748-14739	1925	76.7752	96.3044	91.0777	101.531	OK
rna17295	-	-	gene12546	LOC103164059	-	NW_003614124.1:32326-35061	330	0	0	0	0	OK
rna17296	-	-	gene12547	Ccdc25	-	NW_003614124.1:36780-66658	896	30.3939	38.1252	33.187	43.0634	OK
rna17294	-	-	gene12545	Esco2	-	NW_003614124.1:15347-31867	3635	23.4372	29.3989	27.3835	31.4144	OK
rna17297	-	-	gene12548	Scara3	-	NW_003614124.1:122918-139682	3273	8.00116	10.0364	8.75533	11.3175	OK
rna17301	-	-	gene12550	LOC100760306	-	NW_003614124.1:186072-204458	2046	0	0	0	0	OK
rna17287	-	-	gene12542	Lin52	-	NW_003614123.1:1000575-1034806	1171	0	0	0	0.273859	OK
rna17286	-	-	gene12542	Lin52	-	NW_003614123.1:1000575-1056772	722	0	0	0	0.53795	OK
rna17289	-	-	gene12542	Lin52	-	NW_003614123.1:1000577-1073090	729	0	0	0	0.526114	OK
rna17288	-	-	gene12542	Lin52	-	NW_003614123.1:1000577-1081285	683	0	0	0	0.592678	OK
rna17290	-	-	gene12542	Lin52	-	NW_003614123.1:1000578-1083052	2384	0	0	0	0.112402	OK
rna17291	-	-	gene12542	Lin52	-	NW_003614123.1:1000584-1083052	2357	10.3529	12.9864	11.1629	14.8099	OK
rna17302	-	-	gene12551	Adam2	-	NW_003614124.1:229168-285612	2202	0	0	0	0	OK
rna17298	-	-	gene12549	Clu	-	NW_003614124.1:166562-180437	1688	10.6165	13.317	10.3528	16.2812	OK
rna17299	-	-	gene12549	Clu	-	NW_003614124.1:167083-180437	1730	0	0	0	0.165279	OK
rna17300	-	-	gene12549	Clu	-	NW_003614124.1:167837-180437	1633	37.4582	46.9864	42.0114	51.9614	OK
rna17306	-	-	gene12554	Chrna2	-	NW_003614124.1:346205-355244	1530	0	0	0	0	OK
rna17303	-	-	gene12552	Ephx2	-	NW_003614124.1:289470-327751	1665	0	0	0	0	OK
rna17304	-	-	gene12552	Ephx2	-	NW_003614124.1:289470-327751	1665	0	0	0	0	OK
rna17305	-	-	gene12553	LOC100757036	-	NW_003614124.1:320566-321595	1029	537.652	674.413	654.658	694.168	OK
gene12557	-	-	gene12557	LOC100758571	-	NW_003614124.1:529389-529712	323	194.229	243.635	211.521	275.75	OK
rna17309	-	-	gene12558	Stmn4	-	NW_003614124.1:553026-559623	694	0	0	0	0	OK
rna17310	-	-	gene12559	Adra1a	-	NW_003614124.1:829141-912451	1398	0	0	0	0	OK
rna17307	-	-	gene12555	Ptk2b	-	NW_003614124.1:357513-450415	3830	0.274208	0.343957	0.121868	0.566046	OK
rna17313	-	-	gene12561	Pnma2	-	NW_003614124.1:1099595-1100690	1095	0	0	0	0	OK
rna17314	-	-	gene12562	LOC100757900	-	NW_003614125.1:5590-6583	993	0	0	0	0	OK
rna17315	-	-	gene12563	LOC100758191	-	NW_003614125.1:17792-18719	927	0	0	0	0	OK
rna17316	-	-	gene12564	LOC100769869	-	NW_003614125.1:24703-25660	957	0	0	0	0	OK
rna17317	-	-	gene12565	LOC100758479	-	NW_003614125.1:58388-59375	949	0	0	0	0	OK
rna17318	-	-	gene12566	LOC100770159	-	NW_003614125.1:79390-80347	957	0	0	0	0	OK
rna17308	-	-	gene12556	Trim35	-	NW_003614124.1:457298-504043	4615	18.9413	23.7593	21.9998	25.5188	OK
gene12567	-	-	gene12567	LOC100770446	-	NW_003614125.1:86922-104457	876	1.78071	2.23367	0.994654	3.47269	OK
rna17319	-	-	gene12568	LOC100758769	-	NW_003614125.1:107759-108689	930	0	0	0	0	OK
rna17320	-	-	gene12569	LOC100770727	-	NW_003614125.1:125181-126108	927	0	0	0	0	OK
rna17321	-	-	gene12570	LOC100771015	-	NW_003614125.1:140634-141561	927	0	0	0	0	OK
rna17322	-	-	gene12571	LOC100771301	-	NW_003614125.1:160370-161306	936	0	0	0	0	OK
rna17323	-	-	gene12572	LOC100771591	-	NW_003614125.1:170195-171124	929	0	0	0	0	OK
rna17324	-	-	gene12573	LOC100771884	-	NW_003614125.1:178984-179905	921	0	0	0	0	OK
rna17325	-	-	gene12574	LOC100772162	-	NW_003614125.1:185679-188606	1020	0	0	0	0	OK
rna17326	-	-	gene12575	LOC100759057	-	NW_003614125.1:203812-204724	912	0	0	0	0	OK
rna17327	-	-	gene12576	LOC100759340	-	NW_003614125.1:212432-213341	909	0	0	0	0	OK
rna17267	-	-	gene12533	Ptgr2	-	NW_003614123.1:829012-854893	2655	2.87458	3.60578	2.53166	4.67991	OK
rna17266	-	-	gene12533	Ptgr2	-	NW_003614123.1:829012-854893	2776	2.5866	3.24454	2.27514	4.21395	OK
rna17268	-	-	gene12533	Ptgr2	-	NW_003614123.1:829082-854893	2675	3.87233	4.85733	3.65094	6.06372	OK
rna17269	-	-	gene12533	Ptgr2	-	NW_003614123.1:829084-854893	2794	0	0	0	0.0881489	OK
rna17270	-	-	gene12533	Ptgr2	-	NW_003614123.1:829099-854893	2694	0	0	0	0.0916707	OK
rna17271	-	-	gene12533	Ptgr2	-	NW_003614123.1:829208-854893	2988	1.21395	1.52274	0.770774	2.27471	OK
rna17328	-	-	gene12577	LOC100759622	-	NW_003614125.1:217949-218882	933	0	0	0	0	OK
rna17253	-	-	gene12520	Heatr4	-	NW_003614123.1:486214-518301	3460	0	0	0	0.0729249	OK
rna17252	-	-	gene12520	Heatr4	-	NW_003614123.1:486214-519515	3382	0	0	0	0.0744346	OK
rna17249	-	-	gene12520	Heatr4	-	NW_003614123.1:486214-519641	4164	0	0	0	0.0589745	OK
rna17250	-	-	gene12520	Heatr4	-	NW_003614123.1:486214-519641	4239	0	0	0	0.058024	OK
rna17251	-	-	gene12520	Heatr4	-	NW_003614123.1:486214-519641	4326	0	0	0	0.0568754	OK
rna17248	-	-	gene12520	Heatr4	-	NW_003614123.1:486214-520294	3358	0	0	0	0.0750821	OK
rna17247	-	-	gene12520	Heatr4	-	NW_003614123.1:486214-520781	3416	0	0	0	0.0739678	OK
rna17255	-	-	gene12520	Heatr4	-	NW_003614123.1:495669-519641	3651	0	0	0	0.0687287	OK
rna17256	-	-	gene12522	LOC100772859	-	NW_003614123.1:519768-526268	2515	25.6707	32.2005	29.0812	35.3199	OK
rna17254	-	-	gene12521	LOC103161768	-	NW_003614123.1:492148-493422	1274	0.29506	0.370114	0	0.797485	OK
rna17329	-	-	gene12578	LOC100759911	-	NW_003614125.1:233119-234055	936	0	0	0	0	OK
rna17330	-	-	gene12579	LOC100772455	-	NW_003614125.1:243467-244379	912	0	0	0	0	OK
rna17331	-	-	gene12580	LOC100772744	-	NW_003614125.1:252833-253826	993	0	0	0	0	OK
rna17335	-	-	gene12584	LOC100773032	-	NW_003614125.1:339969-343368	957	0	0	0	0	OK
rna17332	-	-	gene12581	LOC100761177	-	NW_003614125.1:276328-277234	906	0	0	0	0	OK
rna17333	-	-	gene12582	LOC100761468	-	NW_003614125.1:293623-294529	906	0	0	0	0	OK
rna17336	-	-	gene12585	LOC100773327	-	NW_003614125.1:346554-347499	945	0	0	0	0	OK
rna17337	-	-	gene12586	LOC100773615	-	NW_003614125.1:358478-377391	1257	0	0	0	0	OK
rna17338	-	-	gene12587	LOC100773899	-	NW_003614125.1:382018-386275	1011	0	0	0	0	OK
rna17339	-	-	gene12588	LOC100762047	-	NW_003614125.1:417843-418794	951	0	0	0	0	OK
rna17334	-	-	gene12583	LOC100761756	-	NW_003614125.1:306976-308344	1368	2.46293	3.08943	1.87308	4.30578	OK
rna17340	-	-	gene12589	LOC100774196	-	NW_003614125.1:425508-426441	933	0	0	0	0	OK
rna17342	-	-	gene12591	LOC100774772	-	NW_003614125.1:464240-465191	951	0	0	0	0	OK
rna17341	-	-	gene12590	LOC100762342	-	NW_003614125.1:447716-448673	957	0	0	0	0	OK
rna17343	-	-	gene12592	LOC100762637	-	NW_003614125.1:476358-477315	957	0	0	0	0	OK
gene12593	-	-	gene12593	LOC100775055	-	NW_003614125.1:481444-482391	947	0	0	0	0	OK
gene12594	-	-	gene12594	LOC100750574	-	NW_003614125.1:488682-489289	607	0	0	0	0	OK
rna17344	-	-	gene12595	LOC100750869	-	NW_003614125.1:495518-496463	945	0	0	0	0	OK
rna17345	-	-	gene12596	LOC100751163	-	NW_003614125.1:502974-503913	939	0	0	0	0	OK
rna17346	-	-	gene12597	LOC100751455	-	NW_003614125.1:524233-525172	939	0	0	0	0	OK
rna17347	-	-	gene12598	LOC100762928	-	NW_003614125.1:531610-532555	945	0	0	0	0	OK
rna17348	-	-	gene12599	LOC100751743	-	NW_003614125.1:544950-545886	936	0	0	0	0	OK
rna17349	-	-	gene12600	LOC100752029	-	NW_003614125.1:557704-558640	936	0	0	0	0	OK
rna17350	-	-	gene12601	LOC100752325	-	NW_003614125.1:572471-573407	936	0	0	0	0	OK
rna17351	-	-	gene12602	LOC100763216	-	NW_003614125.1:580479-581412	933	0	0	0	0	OK
rna17352	-	-	gene12603	LOC100752624	-	NW_003614125.1:594798-595731	933	0	0	0	0	OK
rna17353	-	-	gene12604	LOC100752923	-	NW_003614125.1:600227-601157	930	0	0	0	0	OK
rna17354	-	-	gene12605	LOC100753223	-	NW_003614125.1:612405-613338	933	0	0	0	0	OK
rna17355	-	-	gene12606	LOC100753523	-	NW_003614125.1:623827-624766	939	0	0	0	0	OK
rna17356	-	-	gene12607	LOC100763502	-	NW_003614125.1:632507-633434	927	0	0	0	0	OK
rna17357	-	-	gene12608	LOC100763785	-	NW_003614125.1:637839-638769	930	0	0	0	0	OK
rna17358	-	-	gene12609	LOC100764069	-	NW_003614125.1:645833-646760	927	0	0	0	0	OK
rna17359	-	-	gene12610	LOC100764368	-	NW_003614125.1:668498-669443	945	0	0	0	0	OK
gene12611	-	-	gene12611	LOC100753825	-	NW_003614125.1:684432-695919	977	0	0	0	0	OK
rna17360	-	-	gene12612	LOC100754126	-	NW_003614125.1:705962-706907	945	0	0	0	0	OK
rna17361	-	-	gene12613	LOC100764665	-	NW_003614125.1:713988-714933	945	0	0	0	0	OK
rna17362	-	-	gene12614	LOC100754416	-	NW_003614125.1:724085-725042	957	0	0	0	0	OK
rna17364	-	-	gene12616	LOC100764963	-	NW_003614125.1:749748-750729	981	0	0	0	0	OK
rna17363	-	-	gene12615	LOC100754704	-	NW_003614125.1:735433-736402	969	0	0	0	0	OK
rna17365	-	-	gene12617	LOC100765250	-	NW_003614125.1:766046-766973	927	0	0	0	0	OK
rna17366	-	-	gene12618	LOC100765541	-	NW_003614125.1:784776-785721	945	0	0	0	0	OK
gene12620	-	-	gene12620	LOC100755281	-	NW_003614125.1:803498-804782	1284	0	0	0	0	OK
rna17367	-	-	gene12619	LOC100754997	-	NW_003614125.1:799843-802899	1152	0	0	0	0	OK
rna17368	-	-	gene12621	LOC100765827	-	NW_003614125.1:824047-825028	981	0	0	0	0	OK
rna17369	-	-	gene12622	LOC100766122	-	NW_003614125.1:845354-846314	960	0	0	0	0	OK
gene12623	-	-	gene12623	LOC100766416	-	NW_003614125.1:858532-859237	705	0	0	0	0	OK
rna17370	-	-	gene12624	LOC100766707	-	NW_003614125.1:884519-885458	939	0	0	0	0	OK
rna17371	-	-	gene12625	LOC100755574	-	NW_003614125.1:907546-908485	939	0	0	0	0	OK
rna17372	-	-	gene12626	LOC100755868	-	NW_003614125.1:922560-923499	939	0	0	0	0	OK
rna17373	-	-	gene12627	LOC100767000	-	NW_003614125.1:932142-933081	939	0	0	0	0	OK
rna17374	-	-	gene12628	LOC100767285	-	NW_003614125.1:938404-939343	939	0	0	0	0	OK
rna17375	-	-	gene12629	LOC100767577	-	NW_003614125.1:945494-946433	939	0	0	0	0	OK
rna17376	-	-	gene12630	LOC100768151	-	NW_003614125.1:952025-952958	933	0	0	0	0	OK
rna17377	-	-	gene12631	LOC100767861	-	NW_003614125.1:957693-958632	939	0	0	0	0	OK
rna17378	-	-	gene12632	LOC100756448	-	NW_003614125.1:973727-974651	924	0	0	0	0	OK
rna17379	-	-	gene12633	LOC100756747	-	NW_003614125.1:983818-991075	933	0	0	0	0	OK
rna17380	-	-	gene12634	LOC100757037	-	NW_003614125.1:1005264-1006218	954	0	0	0	0	OK
rna17381	-	-	gene12635	LOC100768432	-	NW_003614125.1:1025543-1026491	948	0	0	0	0	OK
rna17382	-	-	gene12636	LOC100768722	-	NW_003614125.1:1047623-1048595	972	0	0	0	0	OK
rna17383	-	-	gene12637	LOC100769008	-	NW_003614125.1:1066349-1067261	912	0	0	0	0	OK
rna17384	-	-	gene12638	LOC100769293	-	NW_003614125.1:1095281-1096229	948	0	0	0	0	OK
rna17385	-	-	gene12639	LOC100769581	-	NW_003614125.1:1114495-1115443	948	0	0	0	0	OK
rna17386	-	-	gene12640	LOC100757329	-	NW_003614125.1:1133336-1134329	993	0	0	0	0	OK
gene12641	-	-	gene12641	LOC100757613	-	NW_003614125.1:1142458-1143234	776	0	0	0	0	OK
rna17392	-	-	gene12646	LOC100761079	-	NW_003614126.1:199744-210506	414	0	0	0	0	OK
rna17393	-	-	gene12647	LOC103164061	-	NW_003614126.1:827972-1018463	570	0	0	0	0	OK
rna17394	-	-	gene12648	LOC103159719	-	NW_003614127.1:26778-209841	542	0	0	0	0	OK
rna17396	-	-	gene12648	LOC103159719	-	NW_003614127.1:26797-137553	5369	0	0	0	0	OK
rna17395	-	-	gene12648	LOC103159719	-	NW_003614127.1:26797-137553	5440	0	0	0	0	OK
rna17398	-	-	gene12649	LOC103159718	-	NW_003614127.1:326916-343921	3298	0	0	0	0	OK
rna17397	-	-	gene12649	LOC103159718	-	NW_003614127.1:326916-343921	3366	0	0	0	0	OK
rna17399	-	-	gene12650	LOC100761370	-	NW_003614127.1:1045399-1046531	897	6.46148	8.10508	5.78106	10.4291	OK
rna17416	-	-	gene12653	Mir181a	-	NW_003614128.1:850516-850597	81	0	0	0	0	OK
rna17417	-	-	gene12653	Mir181a	-	NW_003614128.1:850525-850548	23	0	0	0	0	OK
rna17418	-	-	gene12653	Mir181a	-	NW_003614128.1:850565-850587	22	0	0	0	0	OK
rna17415	-	-	gene12652	LOC103163207	-	NW_003614128.1:772787-808382	1556	0.267158	0.335115	0	0.670392	OK
rna17422	-	-	gene12655	Ptprc	-	NW_003614128.1:944154-1051786	3861	0	0	0	0	OK
rna17419	-	-	gene12654	Mir181b	-	NW_003614128.1:850697-850775	78	0	0	0	0	OK
rna17420	-	-	gene12654	Mir181b	-	NW_003614128.1:850706-850727	21	0	0	0	0	OK
rna17421	-	-	gene12654	Mir181b	-	NW_003614128.1:850746-850765	19	0	0	0	0	OK
rna17424	-	-	gene12657	Fbl	-	NW_003614129.1:55769-60635	1122	256.382	321.597	307.738	335.456	OK
rna17425	-	-	gene12658	LOC100766020	-	NW_003614129.1:70040-112730	7878	0	0	0	0	OK
rna17426	-	-	gene12659	LOC100766315	-	NW_003614129.1:124731-163115	9122	0	0	0	0	OK
rna17423	-	-	gene12656	Dyrk1b	-	NW_003614129.1:47684-54404	3035	0.174765	0.21922	0	0.438547	OK
rna17427	-	-	gene12660	Psmc4	-	NW_003614129.1:185785-194501	1322	98.2496	123.241	115.756	130.727	OK
rna17312	-	-	gene12560	Dpysl2	-	NW_003614124.1:992021-1037583	4412	2.36372	2.96497	2.09486	3.83509	OK
rna17311	-	-	gene12560	Dpysl2	-	NW_003614124.1:992021-1058292	4856	13.9967	17.557	15.8641	19.2498	OK
rna17448	-	-	gene12663	LOC100762819	-	NW_003614129.1:298603-305530	1733	0.529618	0.664336	0.115475	1.2132	OK
rna17447	-	-	gene12663	LOC100762819	-	NW_003614129.1:298603-309053	1900	0	0	0	0.13322	OK
rna17446	-	-	gene12663	LOC100762819	-	NW_003614129.1:298603-313051	1956	0.408088	0.511893	0.0471252	0.976661	OK
rna17445	-	-	gene12663	LOC100762819	-	NW_003614129.1:298603-316836	1976	0	0	0	0.129055	OK
rna17430	-	-	gene12661	LOC100766898	-	NW_003614129.1:200819-215634	3454	1.15898	1.45378	0.897451	2.01011	OK
rna17429	-	-	gene12661	LOC100766898	-	NW_003614129.1:200819-216295	3513	0	0	0	0.0677593	OK
rna17428	-	-	gene12661	LOC100766898	-	NW_003614129.1:200819-217584	3526	1.07793	1.35212	0.821939	1.8823	OK
rna17431	-	-	gene12661	LOC100766898	-	NW_003614129.1:211544-217584	1347	0	0	0	0.222781	OK
rna17454	-	-	gene12665	Map3k10	-	NW_003614129.1:362264-381166	2430	20.7116	25.98	23.3689	28.5911	OK
rna17455	-	-	gene12666	Akt2	-	NW_003614129.1:399378-433725	2844	43.0816	54.0402	50.6447	57.4357	OK
rna17456	-	-	gene12667	LOC100768636	-	NW_003614129.1:472737-495290	1680	7.37567	9.25181	7.40093	11.1027	OK
rna17457	-	-	gene12668	Pld3	-	NW_003614129.1:505809-521376	1916	18.7998	23.5819	20.8057	26.358	OK
rna17458	-	-	gene12669	Hipk4	-	NW_003614129.1:522514-530695	1830	0	0	0	0	OK
rna17459	-	-	gene12670	Prx	-	NW_003614129.1:535534-549286	4342	0.024254	0.0304235	0	0.0912705	OK
rna17460	-	-	gene12671	Sertad1	-	NW_003614129.1:561456-562978	1522	12.2074	15.3125	12.8914	17.7337	OK
rna17461	-	-	gene12672	Sertad3	-	NW_003614129.1:572534-573608	1074	9.7914	12.282	9.52017	15.0439	OK
rna17462	-	-	gene12673	Blvrb	-	NW_003614129.1:583293-585544	387	169.512	212.63	187.867	237.394	OK
rna17463	-	-	gene12674	Sptbn4	-	NW_003614129.1:603944-684682	3797	0.0287452	0.036057	0	0.108171	OK
rna17464	-	-	gene12675	Shkbp1	-	NW_003614129.1:684708-699232	1229	5.6004	7.02497	5.09079	8.95914	OK
rna17387	-	-	gene12642	Acsl4	-	NW_003614126.1:104107-155490	4206	21.3671	26.8022	24.422	29.1823	OK
rna17388	-	-	gene12642	Acsl4	-	NW_003614126.1:104108-155490	4492	0	0	0	0.0551421	OK
rna17389	-	-	gene12642	Acsl4	-	NW_003614126.1:104108-155490	4201	17.4868	21.9349	19.7675	24.1022	OK
rna17390	-	-	gene12642	Acsl4	-	NW_003614126.1:104108-155490	4198	0	0	0	0.0587561	OK
rna17391	-	-	gene12642	Acsl4	-	NW_003614126.1:104114-155490	4490	0	0	0	0.0551479	OK
gene12644	-	-	gene12644	LOC103164060	-	NW_003614126.1:128246-143199	752	0	0	0	0.476376	OK
gene12643	-	-	gene12643	LOC100760206	-	NW_003614126.1:111688-112189	501	0	0	0	0	OK
gene12645	-	-	gene12645	LOC103161134	-	NW_003614126.1:148194-150642	2309	2.18441	2.74005	1.98537	3.49473	OK
rna17466	-	-	gene12677	Numbl	-	NW_003614129.1:758250-781317	1119	1.45178	1.82107	0.722922	2.91921	OK
rna17465	-	-	gene12676	Ltbp4	-	NW_003614129.1:700447-740085	3248	0.084238	0.105666	0	0.255308	OK
rna17469	-	-	gene12680	LOC100770635	-	NW_003614129.1:839329-841874	687	3.56041	4.46606	2.23303	6.69909	OK
rna17470	-	-	gene12681	Snrpa	-	NW_003614129.1:846872-855853	1100	91.7917	115.141	106.587	123.694	OK
rna17467	-	-	gene12678	Adck4	-	NW_003614129.1:783756-814563	1155	3.34693	4.19829	2.6411	5.75547	OK
rna17468	-	-	gene12679	Itpkc	-	NW_003614129.1:814561-836086	2131	4.01501	5.03631	3.82553	6.24709	OK
rna17472	-	-	gene12683	Egln2	-	NW_003614129.1:879345-885795	1403	9.21925	11.5643	9.09832	14.0303	OK
rna17473	-	-	gene12684	LOC100771787	-	NW_003614129.1:885856-914426	1258	0	0	0	0	OK
gene12685	-	-	gene12685	LOC100772071	-	NW_003614129.1:962985-974153	1289	0	0	0	0	OK
rna17471	-	-	gene12682	Rab4b	-	NW_003614129.1:862952-872713	2172	3.5597	4.46517	3.36662	5.56372	OK
rna17474	-	-	gene12686	Cyp2a15	-	NW_003614129.1:979678-989300	1664	0	0	0	0	OK
rna17475	-	-	gene12687	LOC100772358	-	NW_003614129.1:1014640-1021267	1167	0	0	0	0	OK
rna17476	-	-	gene12688	LOC100764865	-	NW_003614129.1:1040213-1052206	1373	0	0	0	0	OK
rna17479	-	-	gene12690	LOC100765441	-	NW_003614129.1:1101672-1125462	1476	0	0	0	0	OK
rna17477	-	-	gene12689	LOC100765152	-	NW_003614129.1:1088144-1098946	1458	0	0	0	0	OK
rna17478	-	-	gene12689	LOC100765152	-	NW_003614129.1:1088144-1098946	1467	0	0	0	0	OK
gene12692	-	-	gene12692	LOC100773234	-	NW_003614130.1:295510-296177	667	0	0	0	0	OK
rna17481	-	-	gene12691	LOC103160467	-	NW_003614130.1:25586-51803	958	0	0	0	0	OK
rna17480	-	-	gene12691	LOC103160467	-	NW_003614130.1:25586-51803	1066	0	0	0	0	OK
rna17492	-	-	gene12695	LOC103160469	-	NW_003614130.1:470090-472168	831	4.68803	5.88052	3.46758	8.29347	OK
rna17491	-	-	gene12695	LOC103160469	-	NW_003614130.1:470090-472168	1626	0	0	0	0.161302	OK
rna17490	-	-	gene12695	LOC103160469	-	NW_003614130.1:470090-472168	1635	0.664749	0.833841	0.201519	1.46616	OK
rna17453	-	-	gene12664	LOC100767772	-	NW_003614129.1:325870-338754	3715	2.25693	2.83102	2.11245	3.54958	OK
rna17452	-	-	gene12664	LOC100767772	-	NW_003614129.1:325870-346097	3857	0.940978	1.18033	0.637538	1.72313	OK
rna17450	-	-	gene12664	LOC100767772	-	NW_003614129.1:325870-347212	3787	0	0	0	0.064208	OK
rna17451	-	-	gene12664	LOC100767772	-	NW_003614129.1:325870-347212	3886	0	0	0	0.0622573	OK
rna17449	-	-	gene12664	LOC100767772	-	NW_003614129.1:325870-347220	3860	1.05492	1.32326	0.778144	1.86838	OK
gene12697	-	-	gene12697	LOC100773516	-	NW_003614130.1:811952-812487	535	0	0	0	0	OK
gene12696	-	-	gene12696	LOC100772941	-	NW_003614130.1:803280-805013	1733	2.01559	2.5283	1.65311	3.40349	OK
gene12698	-	-	gene12698	LOC100774103	-	NW_003614131.1:98238-99359	1121	0	0	0	0	OK
rna17493	-	-	gene12700	Zp4	-	NW_003614131.1:676219-683469	1632	0	0	0	0	OK
rna17494	-	-	gene12701	Ryr2	-	NW_003614131.1:716461-1118981	14961	0	0	0	0	OK
gene12699	-	-	gene12699	LOC100774393	-	NW_003614131.1:581006-582861	1855	5.21914	6.54672	5.21821	7.87523	OK
rna17502	-	-	gene12704	Dll1	-	NW_003614132.1:329876-337726	2953	0	0	0	0	OK
rna17505	-	-	gene12705	Fam120b	-	NW_003614132.1:354543-387462	2884	0	0	0	0.0889586	OK
rna17504	-	-	gene12705	Fam120b	-	NW_003614132.1:354543-387462	2977	3.53593	4.43536	3.39442	5.47629	OK
rna17503	-	-	gene12705	Fam120b	-	NW_003614132.1:354543-389188	4294	5.70797	7.1599	6.11271	8.20709	OK
rna17506	-	-	gene12706	LOC103160387	-	NW_003614132.1:391866-395842	795	0	0	0	0	OK
rna17507	-	-	gene12707	Psmb1	-	NW_003614132.1:423594-436130	866	465.358	583.731	561.999	605.463	OK
rna17482	-	-	gene12693	LOC103164062	-	NW_003614130.1:404962-469670	751	0	0	0	0.451974	OK
rna17483	-	-	gene12693	LOC103164062	-	NW_003614130.1:420178-424631	4278	0	0	0	0.0582224	OK
rna17484	-	-	gene12693	LOC103164062	-	NW_003614130.1:420192-469670	4455	0	0	0	0.0556896	OK
rna17485	-	-	gene12693	LOC103164062	-	NW_003614130.1:420192-469670	4532	0	0	0	0.0544661	OK
rna17486	-	-	gene12693	LOC103164062	-	NW_003614130.1:420194-469670	4412	0	0	0	0.0563737	OK
rna17487	-	-	gene12693	LOC103164062	-	NW_003614130.1:425710-469670	646	0	0	0	0.561382	OK
rna17488	-	-	gene12693	LOC103164062	-	NW_003614130.1:444004-469670	954	0	0	0	0.310039	OK
rna17489	-	-	gene12693	LOC103164062	-	NW_003614130.1:456017-469670	707	0	0	0	0.489687	OK
gene12694	-	-	gene12694	LOC100772648	-	NW_003614130.1:443772-444170	398	722.817	906.678	844.174	969.183	OK
rna17508	-	-	gene12708	Tbp	-	NW_003614132.1:438956-451270	1785	32.1886	40.3764	36.435	44.3178	OK
rna17509	-	-	gene12709	Pdcd2	-	NW_003614132.1:451037-460674	5162	4.21855	5.29162	4.55851	6.02472	OK
